ID	Name	Examine
2554	Ring of dueling(7)	An enchanted ring.
2555		
2556	Ring of dueling(6)	An enchanted ring.
2557		
2558	Ring of dueling(5)	An enchanted ring.
2559		
2560	Ring of dueling(4)	An enchanted ring.
2561		
2562	Ring of dueling(3)	An enchanted ring.
2563		
2564	Ring of dueling(2)	An enchanted ring.
2565		
2566	Ring of dueling(1)	An enchanted ring.
2567		
2568	Ring of forging	An enchanted ring.
2569		
2570	Ring of life	An enchanted ring.
2571		
2572	Ring of wealth	An enchanted ring.
2573		
2574	Sextant	Used by navigators to find their position in RuneScape.
2575	Watch	A fine looking time piece.
2576	Chart	A navigator's chart of RuneScape.
2577	Ranger boots	Lightweight boots ideal for rangers.
2578		
2579	Wizard boots	Slightly magical boots.
2580		
2581	Robin hood hat	Endorsed by Robin Hood.
2582		
2583	Black platebody (t)	Black plate body with trim.
2584		
2585	Black platelegs (t)	Black platelegs with trim.
2586		
2587	Black full helm (t)	Black full helm with trim.
2588		
2589	Black kiteshield (t)	Black kiteshield with trim.
2590		
2591	Black platebody (g)	Black platebody with gold trim.
2592		
2593	Black platelegs (g)	Black platelegs with gold trim.
2594		
2595	Black full helm (g)	Black full helm with gold trim.
2596		
2597	Black kiteshield (g)	Black kiteshield with gold trim.
2598		
2599	Adam platebody (t)	Adamant platebody with trim.
2600		
2601	Adam platelegs (t)	Adamant platelegs with trim.
2602		
2603	Adam kiteshield (t)	Adamant kiteshield with trim.
2604		
2605	Adam full helm (t)	Adamant full helm with trim.
2606		
2607	Adam platebody (g)	Adamant platebody with gold trim.
2608		
2609	Adam platelegs (g)	Adamant platelegs with gold trim.
2610		
2611	Adam kiteshield (g)	Adamant kiteshield with gold trim.
2612		
2613	Adam full helm (g)	Adamant full helm with gold trim.
2614		
2615	Rune platebody (g)	Rune plate body with gold trim.
2616		
2617	Rune platelegs (g)	Rune platelegs with gold trim.
2618		
2619	Rune full helm (g)	Rune full helm with gold trim.
2620		
2621	Rune kiteshield (g)	Rune kiteshield with gold trim.
2622		
2623	Rune platebody (t)	Rune platebody with trim.
2624		
2625	Rune platelegs (t)	Rune platelegs with trim.
2626		
2627	Rune full helm (t)	Rune full helm with trim.
2628		
2629	Rune kiteshield (t)	Rune kiteshield with trim.
2630		
2631	Highwayman mask	Your money or your life!
2632		
2633	Blue beret	Parlez-vous francais?
2634		
2635	Black beret	Parlez-vous francais?
2636		
2637	White beret	Parlez-vous francais?
2638		
2639	Tan cavalier	All for one and one for all!
2640		
2641	Dark cavalier	All for one and one for all!
2642		
2643	Black cavalier	All for one and one for all!
2644		
2645	Red headband	A minimalist's hat.
2646		
2647	Black headband	A minimalist's hat.
2648		
2649	Brown headband	A minimalist's hat.
2650		
2651	Pirate's hat	Shiver me timbers!
2652		
2653	Zamorak platebody	Rune platebody in the colours of Zamorak.
2654		
2655	Zamorak platelegs	Rune platelegs in the colours of Zamorak.
2656		
2657	Zamorak full helm	Rune full helm in the colours of Zamorak.
2658		
2659	Zamorak kiteshield	Rune kiteshield in the colours of Zamorak.
2660		
2661	Saradomin plate	Rune platebody in the colours of Saradomin.
2662		
2663	Saradomin legs	Rune platelegs in the colours of Saradomin.
2664		
2665	Saradomin full	Rune full helm in the colours of Saradomin.
2666		
2667	Saradomin kite	Rune kiteshield in the colours of Saradomin.
2668		
2669	Guthix platebody	Rune plate body in the colours of Guthix.
2670		
2671	Guthix platelegs	Rune plate legs in the colours of Guthix.
2672		
2673	Guthix full helm	A rune full face helmet in the colours of Guthix.
2674		
2675	Guthix kiteshield	Rune kiteshield in the colours of Guthix.
2676		
2677	Clue scroll	A clue!
2678	Clue scroll	A clue!
2679	Clue scroll	A clue!
2680	Clue scroll	A clue!
2681	Clue scroll	A clue!
2682	Clue scroll	A clue!
2683	Clue scroll	A clue!
2684	Clue scroll	A clue!
2685	Clue scroll	A clue!
2686	Clue scroll	A clue!
2687	Clue scroll	A clue!
2688	Clue scroll	A clue!
2689	Clue scroll	A clue!
2690	Clue scroll	A clue!
2691	Clue scroll	A clue!
2692	Clue scroll	A clue!
2693	Clue scroll	A clue!
2694	Clue scroll	A clue!
2695	Clue scroll	A clue!
2696	Clue scroll	A clue!
2697	Clue scroll	A clue!
2698	Clue scroll	A clue!
2699	Clue scroll	A clue!
2700	Clue scroll	A clue!
2701	Clue scroll	A clue!
2702	Clue scroll	A clue!
2703	Clue scroll	A clue!
2704	Clue scroll	A clue!
2705	Clue scroll	A clue!
2706	Clue scroll	A clue!
2707	Clue scroll	A clue!
2708	Clue scroll	A clue!
2709	Clue scroll	A clue!
2710	Clue scroll	A clue!
2711	Clue scroll	A clue!
2712	Clue scroll	A clue!
2713	Clue scroll	Part of the world map, but where?
2714	Casket	I hope there's treasure in it.
2715	Casket	I hope there's treasure in it.
2716	Clue scroll	Part of the world map, but where?
2717	Casket	I hope there's treasure in it.
2718	Casket	I hope there's treasure in it.
2719	Clue scroll	Part of the world map, but where?
2720	Casket	I hope there's treasure in it.
2721	Casket	I hope there's treasure in it.
2722	Clue scroll	Part of the world map, but where?
2723	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2724	Casket	I hope there's treasure in it.
2725	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2726	Casket	I hope there's treasure in it.
2727	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2728	Casket	I hope there's treasure in it.
2729	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2730	Casket	I hope there's treasure in it.
2731	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2732	Casket	I hope there's treasure in it.
2733	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2734	Casket	I hope there's treasure in it.
2735	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2736	Casket	I hope there's treasure in it.
2737	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2738	Casket	I hope there's treasure in it.
2739	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2740	Casket	I hope there's treasure in it.
2741	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2742	Casket	I hope there's treasure in it.
2743	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2744	Casket	I hope there's treasure in it.
2745	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2746	Casket	I hope there's treasure in it.
2747	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2748	Casket	I hope there's treasure in it.
2749	Sliding piece	A piece of the puzzle
2750	Sliding piece	A piece of the puzzle
2751	Sliding piece	A piece of the puzzle
2752	Sliding piece	A piece of the puzzle
2753	Sliding piece	A piece of the puzzle
2754	Sliding piece	A piece of the puzzle
2755	Sliding piece	A piece of the puzzle
2756	Sliding piece	A piece of the puzzle
2757	Sliding piece	A piece of the puzzle
2758	Sliding piece	A piece of the puzzle
2759	Sliding piece	A piece of the puzzle
2760	Sliding piece	A piece of the puzzle
2761	Sliding piece	A piece of the puzzle
2762	Sliding piece	A piece of the puzzle
2763	Sliding piece	A piece of the puzzle
2764	Sliding piece	A piece of the puzzle
2765	Sliding piece	A piece of the puzzle
2766	Sliding piece	A piece of the puzzle
2767	Sliding piece	A piece of the puzzle
2768	Sliding piece	A piece of the puzzle
2769	Sliding piece	A piece of the puzzle
2770	Sliding piece	A piece of the puzzle
2771	Sliding piece	A piece of the puzzle
2772	Sliding piece	A piece of the puzzle
2773	Clue scroll	A clue!
2774	Clue scroll	A clue!
2775	Casket	I hope there's treasure in it.
2776	Clue scroll	A clue!
2777	Casket	I hope there's treasure in it.
2778	Clue scroll	A clue!
2779	Casket	I hope there's treasure in it.
2780	Clue scroll	A clue!
2781	Casket	I hope there's treasure in it.
2782	Clue scroll	A clue!
2783	Clue scroll	A clue!
2784	Casket	I hope there's treasure in it.
2785	Clue scroll	A clue!
2786	Clue scroll	A clue!
2787	Casket	I hope there's treasure in it.
2788	Clue scroll	A clue!
2789	Casket	I hope there's treasure in it.
2790	Clue scroll	A clue!
2791	Casket	I hope there's treasure in it.
2792	Clue scroll	A clue!
2793	Clue scroll	A clue!
2794	Clue scroll	A clue!
2795	Puzzle box	I need to solve this!
2796	Clue scroll	A clue!
2797	Clue scroll	A clue!
2798	Puzzle box	I need to solve this!
2799	Clue scroll	A clue!
2800	Puzzle box	I need to solve this!
2801	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2802	Casket	I hope there's treasure in it.
2803	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2804	Casket	I hope there's treasure in it.
2805	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2806	Casket	I hope there's treasure in it.
2807	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2808	Casket	I hope there's treasure in it.
2809	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2810	Casket	I hope there's treasure in it.
2811	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2812	Casket	I hope there's treasure in it.
2813	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2814	Casket	I hope there's treasure in it.
2815	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2816	Casket	I hope there's treasure in it.
2817	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2818	Casket	I hope there's treasure in it.
2819	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2820	Casket	I hope there's treasure in it.
2821	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2822	Casket	I hope there's treasure in it.
2823	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2824	Casket	I hope there's treasure in it.
2825	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
2826	Casket	I hope there's treasure in it.
2827	Clue scroll	Part of the world map, but where?
2828	Casket	I hope there's treasure in it.
2829	Clue scroll	Part of the world map, but where?
2830	Casket	I hope there's treasure in it.
2831	Clue scroll	A clue!
2832	Key	A key to unlock a treasure chest.
2833	Clue scroll	A clue!
2834	Key	A key to some drawers.
2835	Clue scroll	A clue!
2836	Key	A key to some drawers.
2837	Clue scroll	A clue!
2838	Key	A key to some drawers.
2839	Clue scroll	A clue!
2840	Key	A key to a chest.
2841	Clue scroll	A clue!
2842	Challenge scroll	I need to answer this correctly.
2843	Clue scroll	A clue!
2844	Challenge scroll	I need to answer this correctly.
2845	Clue scroll	A clue!
2846	Challenge scroll	I need to answer this correctly.
2847	Clue scroll	A clue!
2848	Clue scroll	A clue!
2849	Clue scroll	A clue!
2850	Challenge scroll	I need to answer this correctly.
2851	Clue scroll	A clue!
2852	Challenge scroll	I need to answer this correctly.
2853	Clue scroll	A clue!
2854	Challenge scroll	I need to answer this correctly.
2855	Clue scroll	A clue!
2856	Clue scroll	A clue!
2857	Clue scroll	A clue!
2858	Clue scroll	A clue!
2859	Wolf bones	Bones of a recently slain wolf.
2860		
2861	Wolfbone arrowtips	I can make an ogre arrow with these.
2862	Achey tree logs	These logs are longer than normal.
2863		
2864	Ogre arrow shaft	A wooden arrow shaft.
2865	Flighted ogre arrow	A wooden arrow shaft with four flights attached.
2866	Ogre arrow	A large ogre arrow with a bone tip.
2867		
2868		
2869		
2870		
2871	Ogre bellows	A large pair of ogre bellows.
2872	Ogre bellows (3)	A large pair of ogre bellows, it has three loads of swamp gas in it.
2873	Ogre bellows (2)	A large pair of ogre bellows, it has two loads of swamp gas in it.
2874	Ogre bellows (1)	A large pair of ogre bellows, it has one load of swamp gas in it.
2875	Bloated toad	An inflated toad.
2876	Raw chompy	I need to cook this first.
2877		
2878	Cooked chompy	It might look delicious to an ogre.
2879		
2880	Ruined chompy	It's really burnt.
2881		
2882	Seasoned chompy	It has been deliciously seasoned to taste wonderful for ogres.
2883	Ogre bow	More powerful than a normal bow, useful against large game birds.
2884		
2885	Whoopsie	Just chuck this away, it's useless!
2886	Battered book	A very thickly bound book.
2887	Battered key	An old battered key.
2888	A stone bowl	This is an empty stone bowl.
2889	A stone bowl	This is a stone bowl full of lava.
2890	Elemental shield	A magic shield.
2891		
2892	Elemental ore	This needs refining.
2893	Elemental metal	It's a bar of refined elemental ore.
2894	Boots	Very stylish!
2895		
2896	Robe top	Some fine werewolf clothing.
2897		
2898	Robe bottoms	Made by werewolves for werewolves.
2899		
2900	Hat	A silly pointed hat.
2901		
2902	Gloves	These will keep my hands warm!
2903		
2904	Boots	Very stylish!
2905		
2906	Robe top	Some fine werewolf clothing.
2907		
2908	Robe bottoms	Made by werewolves for werewolves.
2909		
2910	Hat	A silly pointed hat.
2911		
2912	Gloves	These will keep my hands warm!
2913		
2914	Boots	Very stylish!
2915		
2916	Robe top	Some fine werewolf clothing.
2917		
2918	Robe bottoms	Made by werewolves for werewolves.
2919		
2920	Hat	A silly pointed hat.
2921		
2922	Gloves	These will keep my hands warm!
2923		
2924	Boots	Very stylish!
2925		
2926	Robe top	Some fine werewolf clothing.
2927		
2928	Robe bottoms	Made by werewolves for werewolves.
2929		
2930	Hat	A silly pointed hat.
2931		
2932	Gloves	These will keep my hands warm!
2933		
2934	Boots	Very stylish!
2935		
2936	Robe top	Some fine werewolf clothing.
2937		
2938	Robe bottoms	Made by werewolves for werewolves.
2939		
2940	Hat	A silly pointed hat.
2941		
2942	Gloves	These will keep my hands warm!
2943		
2944	Golden key	A replica key made of solid gold.
2945	Iron key	A key made of solid Iron.
2946	Golden tinderbox	A replica tinderbox made of solid gold.
2947	Golden candle	A replica candle made of solid gold.
2948	Golden pot	A replica pot made of solid gold.
2949	Golden hammer	A replica hammer made of solid gold.
2950	Golden feather	A replica feather made of solid gold.
2951	Golden needle	A replica needle made of solid gold.
2952	Wolfbane	A silver dagger that can prevent werewolves changing form.
2953	Bucket of water	It's a bucket of murky water.
2954	Bucket of water	It's a bucket of blessed water.
2955	Moonlight mead	A foul smelling brew.
2956		
2957	Druid pouch	An empty druid pouch.
2958	Druid pouch	A druid pouch.
2959	Rotten food	Erhhh! It stinks.
2960		
2961	Silver sickle	It's a silver sickle.
2962		
2963	Silver sickle(b)	It's a blessed silver sickle.
2964	Washing bowl	Used for washing your face, amongst other things.
2965		
2966	Mirror	A small mirror, probably used for grooming.
2967	Journal	This must be Filliman Tarlocks personal journal.
